request_id,ts,user_id,method,endpoint,http_status,latency_ms,partner_bank,idempotency_key,error_msg
REQ296831570494,2025-09-15 23:42:17.000,USR000213,POST,/cbs/fd/booking,200,874,RBL,IDM7396547808,
REQ276265431521,2025-09-15 23:26:03.000,USR000213,POST,/cbs/transaction/initiate,200,493,RBL,IDM5124480622,
REQ472816931404,2025-09-15 23:13:51.000,USR000213,POST,/cbs/fd/rate,200,60,RBL,IDM4239813253,
REQ670113983732,2025-09-15 23:10:27.000,USR000213,POST,/cbs/account/balance,200,100,RBL,IDM4747842148,
REQ296566371834,2025-09-15 22:37:45.000,USR000213,POST,/cbs/account/balance,200,191,RBL,IDM4739365112,
REQ343481529496,2025-09-15 23:09:41.000,USR000213,POST,/cbs/transaction/initiate,200,1110,RBL,IDM6099665737,
REQ645900578659,2025-09-15 23:47:13.000,USR000213,POST,/cbs/fd/booking,200,569,RBL,IDM4790547758,
REQ858685068546,2025-02-06 22:47:51.000,USR000279,POST,/cbs/fd/booking,400,1147,RBL,IDM8283298024,INVALID_PAN
REQ112580460185,2025-02-06 22:18:12.000,USR000279,POST,/cbs/transaction/initiate,200,920,RBL,IDM1325558899,
REQ225867724692,2025-02-06 23:56:24.000,USR000279,POST,/cbs/penny-drop,400,1424,RBL,IDM2900113655,PENNY_DROP_FAIL
REQ309617718325,2025-02-06 23:43:32.000,USR000279,POST,/cbs/aml/screen,200,593,RBL,IDM2620522955,
REQ308500704546,2025-02-06 23:35:52.000,USR000279,GET,/cbs/transaction/{id}/status,200,231,RBL,IDM5583542390,
REQ318155849847,2025-02-06 23:21:16.000,USR000279,POST,/cbs/fd/booking,200,494,RBL,IDM9010283373,
REQ734992759455,2025-02-06 22:50:22.000,USR000279,POST,/cbs/fd/booking,200,672,RBL,IDM5066894816,
REQ672661069221,2025-02-06 22:01:59.000,USR000279,POST,/cbs/fd/rate,500,83,RBL,IDM2392343096,AML_FLAG
REQ295522829744,2025-02-10 09:35:50.000,USR000601,GET,/cbs/transaction/{id}/status,200,173,PUNB,IDM7276562720,
REQ547497918374,2025-02-10 10:29:38.000,USR000601,POST,/cbs/penny-drop,500,701,PUNB,IDM3484456895,ACCT_NOT_FOUND
REQ295270941744,2025-02-10 10:38:48.000,USR000601,POST,/cbs/customer/lookup,200,171,PUNB,IDM1103502077,
REQ599782313327,2025-02-10 09:18:41.000,USR000601,GET,/cbs/transaction/{id}/status,200,91,PUNB,IDM6273727263,
REQ604252797625,2025-02-10 09:45:02.000,USR000601,GET,/cbs/transaction/{id}/status,200,123,PUNB,IDM1997555926,
REQ491379210143,2025-02-10 09:45:19.000,USR000601,GET,/cbs/transaction/{id}/status,200,88,PUNB,IDM3022535159,
REQ444430740141,2025-02-10 09:40:13.000,USR000601,POST,/cbs/aml/screen,500,681,PUNB,IDM6342872722,INVALID_PAN
REQ187977367052,2025-02-10 09:57:54.000,USR000601,POST,/cbs/aml/screen,200,361,PUNB,IDM2367056883,
REQ399489521155,2025-02-10 10:47:17.000,USR000601,POST,/cbs/penny-drop,200,1043,PUNB,IDM5324763541,
REQ965489813634,2025-08-09 21:30:07.000,USR000045,POST,/cbs/transaction/initiate,200,335,BARB,IDM6137589798,
REQ141056305062,2025-08-09 21:18:32.000,USR000045,POST,/cbs/customer/lookup,200,162,BARB,IDM9874451536,
REQ702158866454,2025-08-09 21:02:35.000,USR000045,GET,/cbs/transaction/{id}/status,200,184,BARB,IDM9485830109,
REQ162479152544,2025-08-09 21:11:00.000,USR000045,POST,/cbs/kyc/ckyc-fetch,503,507,BARB,IDM4124797671,UPSTREAM_TIMEOUT
REQ473812314829,2025-08-09 21:23:34.000,USR000045,POST,/cbs/fd/booking,200,582,BARB,IDM1936057829,
REQ524342737759,2025-08-09 21:21:34.000,USR000045,POST,/cbs/account/balance,200,171,BARB,IDM2786185320,
REQ193729343939,2025-03-05 01:37:02.000,USR000410,POST,/cbs/fd/booking,500,542,BARB,IDM9954345739,RATE_LIMITED
REQ461112140866,2025-03-05 00:32:14.000,USR000410,POST,/cbs/penny-drop,200,1051,BARB,IDM7848357084,
REQ290588310592,2025-03-05 00:04:25.000,USR000410,POST,/cbs/customer/lookup,503,108,BARB,IDM3360561632,BANK_DOWN
REQ721922204671,2025-03-05 00:37:41.000,USR000410,POST,/cbs/transaction/initiate,200,931,BARB,IDM7369444917,
REQ437851790573,2025-03-05 01:37:37.000,USR000410,POST,/cbs/kyc/ckyc-fetch,401,677,BARB,IDM3742724705,INVALID_PAN
REQ455650204271,2025-03-05 00:24:36.000,USR000410,POST,/cbs/fd/rate,404,80,BARB,IDM4030022018,BANK_DOWN
REQ645994379137,2025-04-01 14:37:11.000,USR000150,POST,/cbs/kyc/ckyc-fetch,200,663,ICIC,IDM1540358564,
REQ187169560046,2025-04-01 13:10:52.000,USR000150,POST,/cbs/kyc/ckyc-fetch,200,576,ICIC,IDM7509399804,
REQ613057326816,2025-04-01 14:34:00.000,USR000150,POST,/cbs/fd/rate,200,97,ICIC,IDM7508439417,
REQ669519984516,2025-04-01 14:03:02.000,USR000150,POST,/cbs/fd/booking,200,639,ICIC,IDM2329453821,
REQ839154429016,2026-03-18 23:54:56.000,USR000352,POST,/cbs/customer/lookup,200,103,AXIS,IDM4884151139,
REQ927826894728,2026-03-18 22:07:50.000,USR000352,POST,/cbs/account/balance,200,145,AXIS,IDM3400972239,
REQ596703327585,2026-03-18 23:45:55.000,USR000352,GET,/cbs/transaction/{id}/status,200,138,AXIS,IDM2631828114,
REQ963018502852,2026-03-18 22:26:50.000,USR000352,POST,/cbs/fd/rate,200,98,AXIS,IDM4411510012,
REQ543445923379,2026-03-18 22:24:47.000,USR000352,POST,/cbs/transaction/initiate,200,777,AXIS,IDM8913232569,
REQ343962406683,2026-03-18 22:57:57.000,USR000352,POST,/cbs/fd/rate,200,140,AXIS,IDM7783801548,
REQ117335331316,2026-03-18 23:41:21.000,USR000352,POST,/cbs/account/balance,200,192,AXIS,IDM6439761554,
REQ263775186414,2026-03-18 22:33:13.000,USR000352,POST,/cbs/fd/rate,200,128,AXIS,IDM4937967458,
REQ182652423511,2025-09-17 15:19:56.000,USR000798,POST,/cbs/customer/lookup,200,114,SBIN,IDM2150854298,
REQ166884595919,2025-09-17 16:34:49.000,USR000798,POST,/cbs/customer/lookup,200,123,SBIN,IDM9924731145,
REQ792023950689,2025-09-17 15:02:09.000,USR000798,POST,/cbs/account/balance,200,211,SBIN,IDM5510096245,
REQ175397469099,2025-09-17 15:33:53.000,USR000798,POST,/cbs/customer/lookup,200,118,SBIN,IDM3984662402,
REQ990937476398,2025-09-17 16:17:50.000,USR000798,POST,/cbs/penny-drop,200,985,SBIN,IDM8125799633,
REQ958541919116,2025-09-17 15:44:05.000,USR000798,POST,/cbs/aml/screen,401,566,SBIN,IDM9629259539,PENNY_DROP_FAIL
REQ672370506029,2025-09-17 16:52:06.000,USR000798,POST,/cbs/aml/screen,200,893,SBIN,IDM2864017282,
REQ749317333410,2025-09-17 15:30:21.000,USR000798,POST,/cbs/penny-drop,200,1390,SBIN,IDM4448957244,
REQ742590846419,2025-09-17 16:35:59.000,USR000798,POST,/cbs/kyc/ckyc-fetch,404,226,SBIN,IDM7447115469,AML_FLAG
REQ879714235088,2026-01-05 23:41:07.000,USR000282,POST,/cbs/transaction/initiate,200,674,IDFC,IDM1041880442,
REQ401566105185,2026-01-05 22:36:25.000,USR000282,POST,/cbs/penny-drop,404,717,IDFC,IDM9926688104,ACCT_NOT_FOUND
REQ460482757934,2026-01-05 22:29:47.000,USR000282,POST,/cbs/penny-drop,404,658,IDFC,IDM4098778503,AML_FLAG
REQ983960689331,2026-01-05 23:54:42.000,USR000282,POST,/cbs/penny-drop,200,1448,IDFC,IDM2504309148,
REQ750110260813,2026-01-05 23:14:58.000,USR000282,POST,/cbs/kyc/ckyc-fetch,200,721,IDFC,IDM3733686913,
REQ448455975372,2026-01-05 23:06:31.000,USR000282,POST,/cbs/penny-drop,200,1353,IDFC,IDM7224493112,
REQ496741772939,2026-01-05 23:15:14.000,USR000282,POST,/cbs/fd/rate,200,62,IDFC,IDM2638418893,
REQ882375510469,2026-04-27 21:41:52.000,USR000140,POST,/cbs/customer/lookup,200,144,ICIC,IDM7893422569,
REQ944572097938,2026-04-27 21:46:49.000,USR000140,POST,/cbs/transaction/initiate,200,416,ICIC,IDM7399154095,
REQ767922270685,2025-05-30 16:38:07.000,USR000299,POST,/cbs/transaction/initiate,200,763,RBL,IDM4496947722,
REQ499254169178,2025-05-30 16:44:08.000,USR000299,GET,/cbs/transaction/{id}/status,404,115,RBL,IDM8594845207,BANK_DOWN
REQ283005276051,2025-05-30 16:07:35.000,USR000299,POST,/cbs/penny-drop,200,715,RBL,IDM7902464125,
REQ900936250840,2025-05-30 16:05:07.000,USR000299,POST,/cbs/fd/booking,200,801,RBL,IDM2967767888,
REQ858957041906,2025-01-16 20:14:11.000,USR000608,POST,/cbs/account/balance,200,167,KOTK,IDM4049981121,
REQ535344985626,2025-01-16 19:28:08.000,USR000608,POST,/cbs/fd/booking,200,720,KOTK,IDM6733829005,
REQ388585238109,2025-01-16 19:42:16.000,USR000608,POST,/cbs/account/balance,200,187,KOTK,IDM9126135551,
REQ351215824867,2025-01-16 20:30:20.000,USR000608,POST,/cbs/transaction/initiate,200,309,KOTK,IDM3463786926,
REQ117625802902,2025-01-16 19:12:35.000,USR000608,POST,/cbs/account/balance,400,118,KOTK,IDM4385657806,AML_FLAG
REQ806574244832,2025-01-16 20:31:57.000,USR000608,POST,/cbs/account/balance,400,139,KOTK,IDM3784721965,RATE_LIMITED
REQ252451454508,2025-01-16 19:46:26.000,USR000608,POST,/cbs/fd/booking,200,265,KOTK,IDM2169624697,
REQ720781563018,2025-01-16 20:56:50.000,USR000608,POST,/cbs/penny-drop,200,950,KOTK,IDM1128640613,
REQ165181549103,2025-01-16 20:00:48.000,USR000608,POST,/cbs/account/balance,400,195,KOTK,IDM7258720586,AML_FLAG
REQ620292193101,2025-01-16 20:29:34.000,USR000608,POST,/cbs/penny-drop,200,1388,KOTK,IDM2109808993,
REQ923631657077,2025-11-24 14:31:39.000,USR000484,POST,/cbs/transaction/initiate,200,434,HDFC,IDM8836870165,
REQ876095193142,2025-11-24 15:12:58.000,USR000484,POST,/cbs/aml/screen,200,422,HDFC,IDM4013326500,
REQ458752927355,2025-11-24 14:34:48.000,USR000484,GET,/cbs/transaction/{id}/status,200,195,HDFC,IDM7862069179,
REQ979539459987,2025-06-30 19:20:39.000,USR000671,POST,/cbs/transaction/initiate,504,814,KOTK,IDM2610692460,ACCT_NOT_FOUND
REQ181548041012,2025-06-30 20:41:15.000,USR000671,POST,/cbs/kyc/ckyc-fetch,404,794,KOTK,IDM8388615148,ACCT_NOT_FOUND
REQ902829881080,2025-06-30 19:46:58.000,USR000671,POST,/cbs/transaction/initiate,200,969,KOTK,IDM1508716447,
REQ282090952939,2025-06-30 20:08:07.000,USR000671,GET,/cbs/transaction/{id}/status,200,155,KOTK,IDM7839853746,
REQ201406257557,2025-06-30 20:41:36.000,USR000671,POST,/cbs/penny-drop,200,915,KOTK,IDM5797462236,
REQ993217074085,2025-05-13 00:58:41.000,USR000170,POST,/cbs/fd/booking,404,966,INDB,IDM4267352240,ACCT_NOT_FOUND
REQ953106204386,2025-05-13 01:55:50.000,USR000170,POST,/cbs/customer/lookup,200,109,INDB,IDM6835894013,
REQ744598647257,2025-05-13 00:20:13.000,USR000170,POST,/cbs/fd/rate,200,61,INDB,IDM1429501266,
REQ419907545042,2026-02-14 03:57:09.000,USR000785,POST,/cbs/transaction/initiate,400,571,HDFC,IDM6906291193,RATE_LIMITED
REQ540383575922,2026-02-14 03:22:27.000,USR000785,POST,/cbs/penny-drop,200,698,HDFC,IDM6917502924,
REQ140542091580,2026-02-14 02:08:16.000,USR000785,POST,/cbs/penny-drop,500,1104,HDFC,IDM3125047740,UPSTREAM_TIMEOUT
REQ280198614343,2026-02-14 03:38:27.000,USR000785,GET,/cbs/transaction/{id}/status,200,96,HDFC,IDM1307570930,
REQ795688173299,2026-02-14 03:40:17.000,USR000785,POST,/cbs/fd/booking,200,938,HDFC,IDM5682122411,
REQ517512420767,2026-02-14 02:41:50.000,USR000785,POST,/cbs/transaction/initiate,400,544,HDFC,IDM4002677715,ACCT_NOT_FOUND
REQ422669407369,2026-03-03 18:43:04.000,USR000499,POST,/cbs/fd/rate,200,126,SBIN,IDM5350377500,
REQ815448006965,2026-03-03 18:16:41.000,USR000499,GET,/cbs/transaction/{id}/status,200,167,SBIN,IDM9974090710,
REQ945289756785,2026-03-03 17:19:06.000,USR000499,POST,/cbs/fd/rate,404,102,SBIN,IDM6383781647,BANK_DOWN
REQ173811393584,2026-03-03 17:05:35.000,USR000499,POST,/cbs/penny-drop,504,1300,SBIN,IDM8199029237,AML_FLAG
REQ872179966579,2026-03-03 17:27:38.000,USR000499,POST,/cbs/transaction/initiate,200,309,SBIN,IDM7788943413,
REQ112818309711,2025-03-12 12:24:40.000,USR000854,POST,/cbs/customer/lookup,200,171,RBL,IDM7996918269,
REQ392507451676,2025-03-12 13:24:53.000,USR000854,POST,/cbs/account/balance,200,200,RBL,IDM6882974712,
REQ110379543721,2025-03-12 12:40:43.000,USR000854,POST,/cbs/fd/booking,200,615,RBL,IDM1424960407,
REQ358163193985,2025-03-12 12:56:16.000,USR000854,POST,/cbs/aml/screen,200,441,RBL,IDM7180355852,
REQ777891408058,2025-03-12 12:48:02.000,USR000854,POST,/cbs/fd/rate,200,98,RBL,IDM4297241045,
REQ519674634051,2025-03-12 12:34:06.000,USR000854,POST,/cbs/fd/booking,200,1149,RBL,IDM7587666179,
REQ318886348556,2025-03-12 13:50:27.000,USR000854,GET,/cbs/transaction/{id}/status,200,188,RBL,IDM1826707078,
REQ764682970273,2025-03-12 13:48:05.000,USR000854,POST,/cbs/account/balance,400,148,RBL,IDM5032250862,ACCT_NOT_FOUND
REQ795662165076,2025-03-12 13:44:44.000,USR000854,POST,/cbs/fd/booking,200,972,RBL,IDM9016582204,
REQ403465737272,2025-12-23 08:54:47.000,USR000578,GET,/cbs/transaction/{id}/status,200,130,BARB,IDM5320716270,
REQ661019569783,2025-12-23 07:03:58.000,USR000578,POST,/cbs/fd/rate,200,101,BARB,IDM9228791280,
REQ308554516689,2025-12-23 08:34:17.000,USR000578,POST,/cbs/account/balance,504,144,BARB,IDM9814765665,BANK_DOWN
REQ870192923062,2025-12-23 07:57:48.000,USR000578,GET,/cbs/transaction/{id}/status,200,191,BARB,IDM2606871672,
REQ398619487860,2025-12-23 07:09:28.000,USR000578,POST,/cbs/fd/booking,200,798,BARB,IDM5542586089,
REQ726710648355,2025-12-23 08:36:00.000,USR000578,POST,/cbs/kyc/ckyc-fetch,200,615,BARB,IDM5430636121,
REQ341829402604,2025-12-23 07:24:09.000,USR000578,POST,/cbs/customer/lookup,200,152,BARB,IDM6128335271,
REQ919701951484,2025-12-23 07:58:04.000,USR000578,POST,/cbs/account/balance,200,183,BARB,IDM4943605671,
REQ889190346898,2025-12-23 08:51:05.000,USR000578,POST,/cbs/customer/lookup,200,117,BARB,IDM9323259504,
REQ331403683908,2026-02-06 20:44:25.000,USR000322,POST,/cbs/penny-drop,200,515,ICIC,IDM3707803070,
REQ637332922186,2026-02-06 19:09:03.000,USR000322,POST,/cbs/penny-drop,503,1289,ICIC,IDM2551040717,ACCT_NOT_FOUND
REQ756882234634,2026-02-06 20:11:25.000,USR000322,POST,/cbs/transaction/initiate,200,663,ICIC,IDM7057634254,
REQ444310733954,2026-02-06 20:36:00.000,USR000322,POST,/cbs/penny-drop,200,824,ICIC,IDM6479511740,
REQ598305247976,2026-02-06 19:03:10.000,USR000322,POST,/cbs/aml/screen,200,689,ICIC,IDM3652078933,
REQ435535104175,2026-02-06 19:38:45.000,USR000322,POST,/cbs/transaction/initiate,200,655,ICIC,IDM9900998205,
REQ262790891559,2026-02-06 20:45:53.000,USR000322,GET,/cbs/transaction/{id}/status,200,106,ICIC,IDM2350463229,
REQ581844162735,2026-02-06 19:43:46.000,USR000322,POST,/cbs/transaction/initiate,200,1051,ICIC,IDM3719287295,
REQ116183630600,2026-02-06 19:24:55.000,USR000322,POST,/cbs/aml/screen,500,304,ICIC,IDM7149227227,PENNY_DROP_FAIL
REQ245089833237,2026-02-06 20:14:48.000,USR000322,POST,/cbs/fd/booking,200,1103,ICIC,IDM9236820709,
REQ514415383075,2026-02-26 14:45:40.000,USR000040,POST,/cbs/penny-drop,200,1251,SBIN,IDM3015986642,
REQ699367570993,2026-02-26 13:54:16.000,USR000040,POST,/cbs/penny-drop,200,1478,SBIN,IDM8062420298,
REQ394492467859,2026-02-26 13:21:18.000,USR000040,POST,/cbs/fd/rate,200,124,SBIN,IDM6908097380,
REQ808816933560,2026-02-26 14:30:12.000,USR000040,POST,/cbs/transaction/initiate,200,1128,SBIN,IDM4498390841,
REQ720229815491,2026-02-26 13:42:06.000,USR000040,POST,/cbs/penny-drop,500,594,SBIN,IDM5141892586,BANK_DOWN
REQ565721035387,2026-02-26 13:11:57.000,USR000040,POST,/cbs/aml/screen,200,690,SBIN,IDM1041143478,
REQ752486195685,2026-02-26 13:07:51.000,USR000040,POST,/cbs/transaction/initiate,200,523,SBIN,IDM4005430336,
REQ718200283896,2026-02-26 13:25:11.000,USR000040,POST,/cbs/account/balance,200,136,SBIN,IDM4866183348,
REQ816558883540,2026-02-26 14:49:09.000,USR000040,POST,/cbs/fd/rate,200,80,SBIN,IDM4932451314,
REQ789255879455,2026-02-26 14:34:13.000,USR000040,POST,/cbs/penny-drop,401,1273,SBIN,IDM4635152608,BANK_DOWN
REQ851982965632,2026-01-27 17:49:33.000,USR000627,GET,/cbs/transaction/{id}/status,200,185,HDFC,IDM1608996469,
REQ299053394666,2026-01-27 17:56:26.000,USR000627,POST,/cbs/penny-drop,200,1413,HDFC,IDM7602679688,
REQ284289094825,2026-01-27 16:19:29.000,USR000627,POST,/cbs/fd/rate,401,83,HDFC,IDM5115379325,INVALID_PAN
REQ708728562114,2025-10-10 21:02:55.000,USR000993,POST,/cbs/customer/lookup,500,151,AXIS,IDM5328769835,INVALID_PAN
REQ238586040832,2025-10-10 20:51:33.000,USR000993,POST,/cbs/penny-drop,200,532,AXIS,IDM7538089053,
REQ948315827381,2025-06-16 07:45:51.000,USR000976,POST,/cbs/aml/screen,200,541,SBIN,IDM9012646349,
REQ668715527268,2025-06-16 06:15:01.000,USR000976,POST,/cbs/kyc/ckyc-fetch,200,675,SBIN,IDM6442831870,
REQ938635900846,2025-06-16 06:11:50.000,USR000976,POST,/cbs/kyc/ckyc-fetch,200,341,SBIN,IDM1338625270,
REQ307653033576,2025-06-16 06:54:12.000,USR000976,POST,/cbs/aml/screen,200,432,SBIN,IDM1863231458,
REQ779545138816,2025-06-16 07:45:17.000,USR000976,POST,/cbs/kyc/ckyc-fetch,401,650,SBIN,IDM6516251067,INVALID_PAN
REQ253208052115,2025-06-16 07:10:31.000,USR000976,POST,/cbs/aml/screen,500,663,SBIN,IDM9083666156,AML_FLAG
REQ237094305142,2025-06-16 07:53:57.000,USR000976,POST,/cbs/penny-drop,200,722,SBIN,IDM2345482057,
REQ117353754486,2025-06-16 07:06:28.000,USR000976,POST,/cbs/kyc/ckyc-fetch,200,745,SBIN,IDM7684918958,
REQ791227308045,2025-06-16 06:40:05.000,USR000976,GET,/cbs/transaction/{id}/status,200,151,SBIN,IDM3976215320,
REQ478274672758,2025-04-20 23:15:48.000,USR000711,POST,/cbs/kyc/ckyc-fetch,200,648,BARB,IDM7083965633,
REQ294608226570,2025-04-20 23:28:55.000,USR000711,POST,/cbs/customer/lookup,200,135,BARB,IDM6069067028,
REQ838636461510,2025-04-20 23:15:42.000,USR000711,POST,/cbs/fd/rate,200,128,BARB,IDM3276636415,
REQ352989570301,2025-04-20 23:34:22.000,USR000711,POST,/cbs/transaction/initiate,200,1037,BARB,IDM9811524423,
REQ183795663191,2025-04-20 23:54:43.000,USR000711,POST,/cbs/customer/lookup,200,117,BARB,IDM3377223635,
REQ973855429081,2025-05-24 16:32:09.000,USR000286,POST,/cbs/fd/booking,200,506,ICIC,IDM3117125601,
REQ375537884326,2025-05-24 16:34:24.000,USR000286,GET,/cbs/transaction/{id}/status,200,219,ICIC,IDM3690861614,
REQ379837691862,2025-05-24 15:33:01.000,USR000286,POST,/cbs/customer/lookup,200,112,ICIC,IDM2473140823,
REQ153826326270,2025-05-24 16:47:59.000,USR000286,POST,/cbs/penny-drop,200,576,ICIC,IDM9898089909,
REQ731173383109,2025-05-24 16:04:33.000,USR000286,GET,/cbs/transaction/{id}/status,200,100,ICIC,IDM9488246425,
REQ381100046660,2025-05-24 16:25:38.000,USR000286,POST,/cbs/fd/booking,503,537,ICIC,IDM9006026181,RATE_LIMITED
REQ216194176451,2025-05-24 16:56:10.000,USR000286,POST,/cbs/penny-drop,200,1495,ICIC,IDM1542331888,
REQ147054654942,2025-05-24 15:36:44.000,USR000286,POST,/cbs/account/balance,200,136,ICIC,IDM5566211281,
REQ724118853362,2026-02-11 07:07:05.000,USR000664,POST,/cbs/kyc/ckyc-fetch,200,453,KOTK,IDM9298530029,
REQ827248400781,2026-02-11 07:33:01.000,USR000664,GET,/cbs/transaction/{id}/status,200,201,KOTK,IDM8618501212,
REQ570029546624,2026-02-11 06:32:04.000,USR000664,POST,/cbs/kyc/ckyc-fetch,200,448,KOTK,IDM8983666216,
REQ387238121089,2026-02-11 07:30:28.000,USR000664,POST,/cbs/fd/booking,503,834,KOTK,IDM3705762753,BANK_DOWN
REQ919793405942,2025-01-15 15:28:17.000,USR000115,POST,/cbs/account/balance,503,193,SBIN,IDM7367822837,RATE_LIMITED
REQ232530056784,2025-01-15 15:18:55.000,USR000115,POST,/cbs/fd/rate,500,112,SBIN,IDM4228242948,BANK_DOWN
REQ171880074776,2025-01-15 16:15:14.000,USR000115,POST,/cbs/transaction/initiate,200,483,SBIN,IDM5554307559,
REQ548262072444,2025-01-15 16:57:36.000,USR000115,POST,/cbs/customer/lookup,200,114,SBIN,IDM4367909095,
REQ955492976757,2025-01-15 15:04:58.000,USR000115,POST,/cbs/transaction/initiate,200,1145,SBIN,IDM5587880913,
REQ813308939270,2025-01-15 16:43:11.000,USR000115,POST,/cbs/transaction/initiate,400,1179,SBIN,IDM4352536088,BANK_DOWN
REQ863069246464,2025-12-20 09:45:31.000,USR000300,POST,/cbs/fd/rate,200,75,INDB,IDM7188589348,
REQ572218738848,2025-12-20 09:07:39.000,USR000300,POST,/cbs/penny-drop,200,785,INDB,IDM3386968437,
REQ120964566996,2025-12-20 09:58:06.000,USR000300,POST,/cbs/kyc/ckyc-fetch,401,696,INDB,IDM8218531537,ACCT_NOT_FOUND
REQ601421477710,2025-12-20 10:40:29.000,USR000300,POST,/cbs/kyc/ckyc-fetch,404,732,INDB,IDM4412952160,AML_FLAG
REQ286978271358,2025-12-20 09:06:59.000,USR000300,GET,/cbs/transaction/{id}/status,200,177,INDB,IDM5111533893,
REQ512589176757,2025-12-20 09:30:09.000,USR000300,POST,/cbs/customer/lookup,200,97,INDB,IDM8088351549,
REQ375583453350,2025-08-18 10:19:32.000,USR000082,POST,/cbs/customer/lookup,401,128,RBL,IDM9079110657,AML_FLAG
REQ545815547655,2025-08-18 11:59:30.000,USR000082,POST,/cbs/kyc/ckyc-fetch,200,630,RBL,IDM2085420115,
REQ932556524926,2025-09-14 10:15:43.000,USR000986,POST,/cbs/kyc/ckyc-fetch,200,364,IDFC,IDM8346223654,
REQ315624724262,2025-09-14 09:00:37.000,USR000986,POST,/cbs/kyc/ckyc-fetch,200,406,IDFC,IDM1446180434,
REQ153705159261,2025-09-14 10:02:25.000,USR000986,POST,/cbs/transaction/initiate,200,626,IDFC,IDM7275460835,
REQ364311793991,2025-09-14 09:48:04.000,USR000986,POST,/cbs/kyc/ckyc-fetch,200,655,IDFC,IDM5195687942,
REQ744865342985,2025-09-14 09:12:38.000,USR000986,POST,/cbs/fd/rate,200,146,IDFC,IDM2442372607,
REQ339011286672,2025-09-14 10:24:10.000,USR000986,POST,/cbs/kyc/ckyc-fetch,200,470,IDFC,IDM4035828782,
REQ414520842781,2025-09-14 09:37:07.000,USR000986,POST,/cbs/fd/rate,200,135,IDFC,IDM5540036692,
REQ457275379551,2025-09-14 10:30:06.000,USR000986,POST,/cbs/penny-drop,200,561,IDFC,IDM9575945707,
REQ872422027475,2025-06-10 08:07:39.000,USR000889,GET,/cbs/transaction/{id}/status,504,98,IDFC,IDM7464010601,ACCT_NOT_FOUND
REQ704539867317,2025-06-10 07:20:23.000,USR000889,POST,/cbs/transaction/initiate,404,738,IDFC,IDM9358852795,AML_FLAG
REQ184918178482,2025-06-10 07:14:24.000,USR000889,POST,/cbs/fd/rate,200,115,IDFC,IDM9597805224,
REQ778554063042,2025-06-10 07:48:42.000,USR000889,POST,/cbs/fd/rate,504,105,IDFC,IDM2406637162,RATE_LIMITED
REQ726476083331,2025-06-10 08:52:23.000,USR000889,GET,/cbs/transaction/{id}/status,200,95,IDFC,IDM2859532360,
REQ727201352551,2025-06-10 08:42:29.000,USR000889,POST,/cbs/account/balance,200,214,IDFC,IDM8021951222,
REQ977848173081,2025-06-10 07:55:18.000,USR000889,POST,/cbs/fd/rate,200,85,IDFC,IDM9443773469,
REQ199000797690,2025-06-10 07:43:21.000,USR000889,POST,/cbs/fd/rate,200,117,IDFC,IDM1180267529,
REQ935374448018,2025-06-10 07:45:46.000,USR000889,POST,/cbs/kyc/ckyc-fetch,200,297,IDFC,IDM8220856763,
REQ429962773879,2025-06-10 07:24:38.000,USR000889,POST,/cbs/fd/rate,200,60,IDFC,IDM8127241608,
REQ289631495507,2026-05-06 23:23:29.000,USR000034,POST,/cbs/fd/booking,200,494,AXIS,IDM9587404977,
REQ231857991262,2026-05-06 23:44:31.000,USR000034,POST,/cbs/transaction/initiate,200,335,AXIS,IDM2368950725,
REQ410785475618,2026-05-07 00:58:38.000,USR000034,POST,/cbs/aml/screen,503,462,AXIS,IDM7539686618,PENNY_DROP_FAIL
REQ566099860333,2025-04-27 11:29:53.000,USR000450,POST,/cbs/kyc/ckyc-fetch,200,231,SBIN,IDM7625949363,
REQ868578895947,2025-04-27 12:38:57.000,USR000450,POST,/cbs/account/balance,503,106,SBIN,IDM3332679620,ACCT_NOT_FOUND
REQ640051359044,2025-04-27 11:19:52.000,USR000450,POST,/cbs/penny-drop,400,1423,SBIN,IDM1429803469,ACCT_NOT_FOUND
REQ646212640241,2026-01-12 12:53:29.000,USR000160,POST,/cbs/fd/booking,200,543,PUNB,IDM6517725569,
REQ427753616413,2026-01-12 12:52:14.000,USR000160,POST,/cbs/account/balance,200,215,PUNB,IDM2004695290,
REQ538224545873,2025-02-26 02:20:39.000,USR000981,POST,/cbs/customer/lookup,200,172,PUNB,IDM4143414111,
REQ408778647089,2025-02-26 02:28:06.000,USR000981,POST,/cbs/customer/lookup,200,128,PUNB,IDM4922016840,
REQ995356302799,2025-02-26 01:38:20.000,USR000981,POST,/cbs/kyc/ckyc-fetch,200,437,PUNB,IDM6989141156,
REQ542827167612,2025-02-26 02:23:39.000,USR000981,POST,/cbs/fd/rate,200,62,PUNB,IDM2643661796,
REQ667102663216,2025-02-26 01:48:33.000,USR000981,POST,/cbs/account/balance,200,160,PUNB,IDM7967180372,
REQ734523673572,2025-02-26 01:10:36.000,USR000981,POST,/cbs/transaction/initiate,200,507,PUNB,IDM6547288778,
REQ571271233755,2025-02-26 01:27:13.000,USR000981,POST,/cbs/fd/booking,200,1087,PUNB,IDM1037930094,
REQ345967089427,2025-02-26 01:45:44.000,USR000981,POST,/cbs/kyc/ckyc-fetch,200,276,PUNB,IDM7477945918,
