event_id,user_id,step,surface,device,language,ts,session_id,utm_source,page_load_ms,error_code
EVT00003599,USR000862,vkyc_complete,web,iOS,te,2025-12-20 18:04:00,SES443782,Email,,
EVT00003600,USR000862,bank_link,web,iOS,te,2025-12-20 20:41:00,SES127574,Email,,
EVT00003601,USR000862,fd_amount_select,web,iOS,te,2025-12-20 20:48:00,SES759460,Email,,
EVT00003602,USR000862,fd_tenure_select,web,iOS,te,2025-12-20 20:55:00,SES606174,Email,,
EVT00003603,USR000862,fd_review,web,iOS,te,2025-12-20 23:27:00,SES853114,Email,,
EVT00003604,USR000862,fd_book_success,web,iOS,te,2025-12-21 00:11:00,SES124374,Email,,
EVT00003605,USR000864,landing,web,Web-Desktop,hi,2025-12-15 14:22:00,SES805917,WhatsApp,2633,
EVT00003606,USR000864,rate_check,web,Web-Desktop,hi,2025-12-15 15:55:00,SES585725,WhatsApp,,
EVT00003607,USR000864,register,web,Web-Desktop,hi,2025-12-15 18:07:00,SES597690,WhatsApp,,
EVT00003608,USR000864,otp_verify,web,Web-Desktop,hi,2025-12-15 18:36:00,SES801948,WhatsApp,,
EVT00003609,USR000864,kyc_pan,web,Web-Desktop,hi,2025-12-15 20:31:00,SES256291,WhatsApp,,
EVT00003610,USR000864,kyc_address,web,Web-Desktop,hi,2025-12-15 23:31:00,SES579158,WhatsApp,,
EVT00003611,USR000864,vkyc_invite,web,Web-Desktop,hi,2025-12-16 01:38:00,SES204393,WhatsApp,,
EVT00003612,USR000864,vkyc_session,web,Web-Desktop,hi,2025-12-16 03:18:00,SES871242,WhatsApp,,TIMEOUT
EVT00003613,USR000866,landing,web,Android,en,2026-03-15 22:42:00,SES436527,WhatsApp,2365,
EVT00003614,USR000866,rate_check,web,Android,en,2026-03-15 23:46:00,SES947957,WhatsApp,,
EVT00003615,USR000866,register,web,Android,en,2026-03-16 02:29:00,SES872672,WhatsApp,,
EVT00003616,USR000866,otp_verify,web,Android,en,2026-03-16 03:57:00,SES225748,WhatsApp,,
EVT00003617,USR000866,kyc_pan,web,Android,en,2026-03-16 04:24:00,SES405673,WhatsApp,,
EVT00003618,USR000866,kyc_address,web,Android,en,2026-03-16 04:38:00,SES402966,WhatsApp,,
EVT00003619,USR000866,vkyc_invite,web,Android,en,2026-03-16 06:45:00,SES233331,WhatsApp,,
EVT00003620,USR000866,vkyc_session,web,Android,en,2026-03-16 07:46:00,SES102388,WhatsApp,,
EVT00003621,USR000866,vkyc_complete,web,Android,en,2026-03-16 09:58:00,SES408457,WhatsApp,,
EVT00003622,USR000866,bank_link,web,Android,en,2026-03-16 11:42:00,SES866105,WhatsApp,,USER_ABANDONED
EVT00003623,USR000867,landing,web,Android,mr,2025-02-09 02:29:00,SES301436,Meta Ads,1196,
EVT00003624,USR000867,rate_check,web,Android,mr,2025-02-09 03:54:00,SES833513,Meta Ads,,
EVT00003625,USR000867,register,web,Android,mr,2025-02-09 06:49:00,SES151127,Meta Ads,,
EVT00003626,USR000867,otp_verify,web,Android,mr,2025-02-09 08:21:00,SES117542,Meta Ads,,
EVT00003627,USR000867,kyc_pan,web,Android,mr,2025-02-09 08:22:00,SES548819,Meta Ads,,
EVT00003628,USR000867,kyc_address,web,Android,mr,2025-02-09 09:49:00,SES645869,Meta Ads,,
EVT00003629,USR000867,vkyc_invite,web,Android,mr,2025-02-09 10:59:00,SES464074,Meta Ads,,VALIDATION_FAIL
EVT00003630,USR000868,landing,web,Android,hi,2025-03-16 20:01:00,SES389878,Influencer-IG,1441,
EVT00003631,USR000868,rate_check,web,Android,hi,2025-03-16 20:48:00,SES580019,Influencer-IG,,
EVT00003632,USR000868,register,web,Android,hi,2025-03-16 21:56:00,SES765285,Influencer-IG,,
EVT00003633,USR000868,otp_verify,web,Android,hi,2025-03-16 22:10:00,SES230526,Influencer-IG,,
EVT00003634,USR000868,kyc_pan,web,Android,hi,2025-03-16 22:56:00,SES718113,Influencer-IG,,
EVT00003635,USR000868,kyc_address,web,Android,hi,2025-03-16 23:58:00,SES760280,Influencer-IG,,
EVT00003636,USR000868,vkyc_invite,web,Android,hi,2025-03-17 02:26:00,SES356520,Influencer-IG,,
EVT00003637,USR000868,vkyc_session,web,Android,hi,2025-03-17 03:24:00,SES413678,Influencer-IG,,
EVT00003638,USR000869,landing,web,Android,ml,2025-01-16 04:09:00,SES462625,Meta Ads,1400,
EVT00003639,USR000869,rate_check,web,Android,ml,2025-01-16 06:23:00,SES143186,Meta Ads,,
EVT00003640,USR000869,register,web,Android,ml,2025-01-16 09:05:00,SES401690,Meta Ads,,
EVT00003641,USR000869,otp_verify,web,Android,ml,2025-01-16 10:47:00,SES476949,Meta Ads,,
EVT00003642,USR000869,kyc_pan,web,Android,ml,2025-01-16 12:06:00,SES765524,Meta Ads,,
EVT00003643,USR000869,kyc_address,web,Android,ml,2025-01-16 12:12:00,SES750357,Meta Ads,,
EVT00003644,USR000869,vkyc_invite,web,Android,ml,2025-01-16 14:04:00,SES306933,Meta Ads,,
EVT00003645,USR000869,vkyc_session,web,Android,ml,2025-01-16 14:36:00,SES535428,Meta Ads,,
EVT00003646,USR000869,vkyc_complete,web,Android,ml,2025-01-16 14:50:00,SES491946,Meta Ads,,
EVT00003647,USR000869,bank_link,web,Android,ml,2025-01-16 16:57:00,SES571465,Meta Ads,,
EVT00003648,USR000869,fd_amount_select,web,Android,ml,2025-01-16 19:25:00,SES141863,Meta Ads,,
EVT00003649,USR000869,fd_tenure_select,web,Android,ml,2025-01-16 20:52:00,SES768605,Meta Ads,,
EVT00003650,USR000869,fd_review,web,Android,ml,2025-01-16 22:39:00,SES295214,Meta Ads,,
EVT00003651,USR000869,fd_book_success,web,Android,ml,2025-01-16 23:29:00,SES184538,Meta Ads,,
EVT00003652,USR000870,landing,web,Android,kn,2026-01-16 03:19:00,SES831966,Email,817,
EVT00003653,USR000870,rate_check,web,Android,kn,2026-01-16 03:31:00,SES682289,Email,,VKYC_AGENT_BUSY
EVT00003654,USR000871,landing,web,Web-Mobile,ta,2025-07-06 22:07:00,SES135245,Direct,2007,
EVT00003655,USR000871,rate_check,web,Web-Mobile,ta,2025-07-07 00:31:00,SES730606,Direct,,
EVT00003656,USR000871,register,web,Web-Mobile,ta,2025-07-07 02:44:00,SES198633,Direct,,
EVT00003657,USR000871,otp_verify,web,Web-Mobile,ta,2025-07-07 05:41:00,SES522519,Direct,,
EVT00003658,USR000871,kyc_pan,web,Web-Mobile,ta,2025-07-07 07:37:00,SES111385,Direct,,
EVT00003659,USR000871,kyc_address,web,Web-Mobile,ta,2025-07-07 09:24:00,SES504296,Direct,,
EVT00003660,USR000871,vkyc_invite,web,Web-Mobile,ta,2025-07-07 11:35:00,SES792903,Direct,,
EVT00003661,USR000871,vkyc_session,web,Web-Mobile,ta,2025-07-07 12:27:00,SES962807,Direct,,
EVT00003662,USR000873,landing,web,iOS,en,2026-02-18 01:14:00,SES394986,Meta Ads,2519,
EVT00003663,USR000873,rate_check,web,iOS,en,2026-02-18 01:19:00,SES136987,Meta Ads,,DOC_REJECTED
EVT00003664,USR000874,landing,web,Android,en,2025-01-07 04:42:00,SES111441,Referral,637,
EVT00003665,USR000874,rate_check,web,Android,en,2025-01-07 07:18:00,SES242286,Referral,,
EVT00003666,USR000874,register,web,Android,en,2025-01-07 09:36:00,SES518008,Referral,,USER_ABANDONED
EVT00003667,USR000875,landing,web,Android,gu,2026-03-03 14:59:00,SES632147,WhatsApp,1633,
EVT00003668,USR000875,rate_check,web,Android,gu,2026-03-03 16:33:00,SES481125,WhatsApp,,
EVT00003669,USR000875,register,web,Android,gu,2026-03-03 18:02:00,SES199779,WhatsApp,,
EVT00003670,USR000875,otp_verify,web,Android,gu,2026-03-03 18:26:00,SES965542,WhatsApp,,
EVT00003671,USR000875,kyc_pan,web,Android,gu,2026-03-03 20:26:00,SES989521,WhatsApp,,
EVT00003672,USR000875,kyc_address,web,Android,gu,2026-03-03 22:03:00,SES196139,WhatsApp,,
EVT00003673,USR000875,vkyc_invite,web,Android,gu,2026-03-03 23:42:00,SES929776,WhatsApp,,
EVT00003674,USR000875,vkyc_session,web,Android,gu,2026-03-04 00:58:00,SES420526,WhatsApp,,
EVT00003675,USR000875,vkyc_complete,web,Android,gu,2026-03-04 03:05:00,SES600670,WhatsApp,,
EVT00003676,USR000875,bank_link,web,Android,gu,2026-03-04 03:06:00,SES967419,WhatsApp,,
EVT00003677,USR000875,fd_amount_select,web,Android,gu,2026-03-04 06:05:00,SES194154,WhatsApp,,
EVT00003678,USR000875,fd_tenure_select,web,Android,gu,2026-03-04 08:14:00,SES142225,WhatsApp,,
EVT00003679,USR000875,fd_review,web,Android,gu,2026-03-04 09:00:00,SES775529,WhatsApp,,
EVT00003680,USR000875,fd_book_success,web,Android,gu,2026-03-04 10:11:00,SES747939,WhatsApp,,
EVT00003681,USR000878,landing,web,Web-Desktop,hi,2026-04-10 08:45:00,SES475518,Influencer-YT,1859,
EVT00003682,USR000878,rate_check,web,Web-Desktop,hi,2026-04-10 09:43:00,SES318493,Influencer-YT,,
EVT00003683,USR000878,register,web,Web-Desktop,hi,2026-04-10 10:49:00,SES300793,Influencer-YT,,
EVT00003684,USR000878,otp_verify,web,Web-Desktop,hi,2026-04-10 13:09:00,SES680177,Influencer-YT,,
EVT00003685,USR000878,kyc_pan,web,Web-Desktop,hi,2026-04-10 15:48:00,SES163466,Influencer-YT,,USER_ABANDONED
EVT00003686,USR000879,landing,web,Android,kn,2025-12-10 03:44:00,SES362934,Influencer-IG,904,USER_ABANDONED
EVT00003687,USR000880,landing,web,Android,en,2025-09-05 17:56:00,SES584638,Referral,1718,
EVT00003688,USR000880,rate_check,web,Android,en,2025-09-05 19:36:00,SES517194,Referral,,
EVT00003689,USR000880,register,web,Android,en,2025-09-05 20:11:00,SES491368,Referral,,
EVT00003690,USR000880,otp_verify,web,Android,en,2025-09-05 21:46:00,SES895720,Referral,,
EVT00003691,USR000880,kyc_pan,web,Android,en,2025-09-05 23:47:00,SES410216,Referral,,
EVT00003692,USR000880,kyc_address,web,Android,en,2025-09-06 00:12:00,SES235613,Referral,,
EVT00003693,USR000880,vkyc_invite,web,Android,en,2025-09-06 01:32:00,SES625620,Referral,,
EVT00003694,USR000880,vkyc_session,web,Android,en,2025-09-06 01:56:00,SES607578,Referral,,
EVT00003695,USR000880,vkyc_complete,web,Android,en,2025-09-06 02:41:00,SES927670,Referral,,
EVT00003696,USR000880,bank_link,web,Android,en,2025-09-06 05:23:00,SES255774,Referral,,USER_ABANDONED
EVT00003697,USR000881,landing,web,Android,hi,2025-09-22 08:15:00,SES791400,Influencer-YT,3217,
EVT00003698,USR000881,rate_check,web,Android,hi,2025-09-22 10:17:00,SES684083,Influencer-YT,,
EVT00003699,USR000881,register,web,Android,hi,2025-09-22 13:09:00,SES190435,Influencer-YT,,
EVT00003700,USR000881,otp_verify,web,Android,hi,2025-09-22 15:12:00,SES216094,Influencer-YT,,
EVT00003701,USR000881,kyc_pan,web,Android,hi,2025-09-22 17:54:00,SES537830,Influencer-YT,,
EVT00003702,USR000881,kyc_address,web,Android,hi,2025-09-22 19:10:00,SES896346,Influencer-YT,,
EVT00003703,USR000881,vkyc_invite,web,Android,hi,2025-09-22 21:19:00,SES759040,Influencer-YT,,
EVT00003704,USR000881,vkyc_session,web,Android,hi,2025-09-22 23:45:00,SES728369,Influencer-YT,,
EVT00003705,USR000881,vkyc_complete,web,Android,hi,2025-09-23 02:28:00,SES260170,Influencer-YT,,
EVT00003706,USR000881,bank_link,web,Android,hi,2025-09-23 03:29:00,SES823466,Influencer-YT,,
EVT00003707,USR000881,fd_amount_select,web,Android,hi,2025-09-23 04:02:00,SES573349,Influencer-YT,,
EVT00003708,USR000881,fd_tenure_select,web,Android,hi,2025-09-23 05:21:00,SES190813,Influencer-YT,,
EVT00003709,USR000881,fd_review,web,Android,hi,2025-09-23 08:07:00,SES927813,Influencer-YT,,
EVT00003710,USR000881,fd_book_success,web,Android,hi,2025-09-23 10:39:00,SES588223,Influencer-YT,,
EVT00003711,USR000883,landing,web,iOS,hi,2025-10-28 06:12:00,SES420962,Influencer-YT,1432,
EVT00003712,USR000883,rate_check,web,iOS,hi,2025-10-28 07:52:00,SES319716,Influencer-YT,,
EVT00003713,USR000883,register,web,iOS,hi,2025-10-28 09:08:00,SES501543,Influencer-YT,,
EVT00003714,USR000883,otp_verify,web,iOS,hi,2025-10-28 10:14:00,SES696926,Influencer-YT,,
EVT00003715,USR000883,kyc_pan,web,iOS,hi,2025-10-28 11:41:00,SES695231,Influencer-YT,,
EVT00003716,USR000883,kyc_address,web,iOS,hi,2025-10-28 12:07:00,SES187108,Influencer-YT,,USER_ABANDONED
EVT00003717,USR000884,landing,web,Web-Desktop,en,2025-07-26 22:45:00,SES343476,WhatsApp,786,
EVT00003718,USR000884,rate_check,web,Web-Desktop,en,2025-07-27 00:21:00,SES206032,WhatsApp,,VKYC_AGENT_BUSY
EVT00003719,USR000885,landing,web,Android,en,2025-12-14 09:11:00,SES203725,Email,1378,
EVT00003720,USR000885,rate_check,web,Android,en,2025-12-14 09:58:00,SES333660,Email,,
EVT00003721,USR000885,register,web,Android,en,2025-12-14 11:51:00,SES389094,Email,,
EVT00003722,USR000885,otp_verify,web,Android,en,2025-12-14 14:46:00,SES387187,Email,,
EVT00003723,USR000885,kyc_pan,web,Android,en,2025-12-14 16:22:00,SES781722,Email,,
EVT00003724,USR000885,kyc_address,web,Android,en,2025-12-14 18:16:00,SES896582,Email,,
EVT00003725,USR000885,vkyc_invite,web,Android,en,2025-12-14 21:01:00,SES303195,Email,,TIMEOUT
EVT00003726,USR000887,landing,web,iOS,hi,2026-01-21 13:24:00,SES418776,Google Ads,2161,
EVT00003727,USR000887,rate_check,web,iOS,hi,2026-01-21 14:05:00,SES281981,Google Ads,,
EVT00003728,USR000887,register,web,iOS,hi,2026-01-21 14:38:00,SES736830,Google Ads,,
EVT00003729,USR000887,otp_verify,web,iOS,hi,2026-01-21 17:35:00,SES937983,Google Ads,,
EVT00003730,USR000887,kyc_pan,web,iOS,hi,2026-01-21 18:27:00,SES203609,Google Ads,,
EVT00003731,USR000887,kyc_address,web,iOS,hi,2026-01-21 19:49:00,SES185293,Google Ads,,
EVT00003732,USR000887,vkyc_invite,web,iOS,hi,2026-01-21 21:04:00,SES967236,Google Ads,,VKYC_AGENT_BUSY
EVT00003733,USR000888,landing,web,Android,bn,2025-12-06 19:09:00,SES997281,Influencer-YT,222,USER_ABANDONED
EVT00003734,USR000890,landing,web,Web-Mobile,hi,2025-03-08 15:23:00,SES623840,Influencer-YT,270,
EVT00003735,USR000890,rate_check,web,Web-Mobile,hi,2025-03-08 18:13:00,SES648818,Influencer-YT,,
EVT00003736,USR000890,register,web,Web-Mobile,hi,2025-03-08 18:33:00,SES449693,Influencer-YT,,
EVT00003737,USR000890,otp_verify,web,Web-Mobile,hi,2025-03-08 19:40:00,SES827800,Influencer-YT,,
EVT00003738,USR000890,kyc_pan,web,Web-Mobile,hi,2025-03-08 22:35:00,SES226235,Influencer-YT,,
EVT00003739,USR000890,kyc_address,web,Web-Mobile,hi,2025-03-09 00:40:00,SES170611,Influencer-YT,,
EVT00003740,USR000890,vkyc_invite,web,Web-Mobile,hi,2025-03-09 02:03:00,SES554634,Influencer-YT,,
EVT00003741,USR000890,vkyc_session,web,Web-Mobile,hi,2025-03-09 04:56:00,SES703235,Influencer-YT,,
EVT00003742,USR000890,vkyc_complete,web,Web-Mobile,hi,2025-03-09 06:47:00,SES551319,Influencer-YT,,
EVT00003743,USR000890,bank_link,web,Web-Mobile,hi,2025-03-09 09:07:00,SES660948,Influencer-YT,,
EVT00003744,USR000890,fd_amount_select,web,Web-Mobile,hi,2025-03-09 10:56:00,SES677152,Influencer-YT,,
EVT00003745,USR000890,fd_tenure_select,web,Web-Mobile,hi,2025-03-09 11:48:00,SES683712,Influencer-YT,,
EVT00003746,USR000890,fd_review,web,Web-Mobile,hi,2025-03-09 13:23:00,SES253043,Influencer-YT,,
EVT00003747,USR000890,fd_book_success,web,Web-Mobile,hi,2025-03-09 14:57:00,SES590846,Influencer-YT,,
EVT00003748,USR000891,landing,web,Android,hi,2025-05-11 09:27:00,SES402461,Google Ads,3045,
EVT00003749,USR000891,rate_check,web,Android,hi,2025-05-11 11:02:00,SES119004,Google Ads,,
EVT00003750,USR000891,register,web,Android,hi,2025-05-11 13:32:00,SES684643,Google Ads,,
EVT00003751,USR000891,otp_verify,web,Android,hi,2025-05-11 14:00:00,SES669604,Google Ads,,
EVT00003752,USR000891,kyc_pan,web,Android,hi,2025-05-11 14:24:00,SES184388,Google Ads,,
EVT00003753,USR000891,kyc_address,web,Android,hi,2025-05-11 16:30:00,SES985047,Google Ads,,
EVT00003754,USR000891,vkyc_invite,web,Android,hi,2025-05-11 17:22:00,SES385040,Google Ads,,
EVT00003755,USR000891,vkyc_session,web,Android,hi,2025-05-11 17:37:00,SES686674,Google Ads,,
EVT00003756,USR000891,vkyc_complete,web,Android,hi,2025-05-11 18:07:00,SES831577,Google Ads,,
EVT00003757,USR000891,bank_link,web,Android,hi,2025-05-11 19:51:00,SES531303,Google Ads,,
EVT00003758,USR000891,fd_amount_select,web,Android,hi,2025-05-11 21:49:00,SES790856,Google Ads,,
EVT00003759,USR000891,fd_tenure_select,web,Android,hi,2025-05-11 23:27:00,SES699100,Google Ads,,
EVT00003760,USR000891,fd_review,web,Android,hi,2025-05-11 23:34:00,SES247424,Google Ads,,
EVT00003761,USR000891,fd_book_success,web,Android,hi,2025-05-12 00:26:00,SES897713,Google Ads,,
EVT00003762,USR000892,landing,web,Android,ta,2025-12-13 03:24:00,SES305912,Google Ads,2690,
EVT00003763,USR000892,rate_check,web,Android,ta,2025-12-13 06:16:00,SES501213,Google Ads,,
EVT00003764,USR000892,register,web,Android,ta,2025-12-13 07:45:00,SES584328,Google Ads,,USER_ABANDONED
EVT00003765,USR000893,landing,web,Web-Mobile,en,2026-04-18 22:59:00,SES122969,Email,366,
EVT00003766,USR000893,rate_check,web,Web-Mobile,en,2026-04-19 01:20:00,SES406475,Email,,
EVT00003767,USR000893,register,web,Web-Mobile,en,2026-04-19 04:01:00,SES252937,Email,,
EVT00003768,USR000893,otp_verify,web,Web-Mobile,en,2026-04-19 05:11:00,SES760744,Email,,
EVT00003769,USR000893,kyc_pan,web,Web-Mobile,en,2026-04-19 05:56:00,SES331921,Email,,
EVT00003770,USR000893,kyc_address,web,Web-Mobile,en,2026-04-19 07:50:00,SES947829,Email,,
EVT00003771,USR000893,vkyc_invite,web,Web-Mobile,en,2026-04-19 10:28:00,SES809779,Email,,
EVT00003772,USR000893,vkyc_session,web,Web-Mobile,en,2026-04-19 10:40:00,SES312864,Email,,
EVT00003773,USR000893,vkyc_complete,web,Web-Mobile,en,2026-04-19 11:56:00,SES865959,Email,,
EVT00003774,USR000893,bank_link,web,Web-Mobile,en,2026-04-19 12:10:00,SES388306,Email,,USER_ABANDONED
EVT00003775,USR000896,landing,web,Android,hi,2025-12-10 19:25:00,SES373002,Meta Ads,2294,
EVT00003776,USR000896,rate_check,web,Android,hi,2025-12-10 21:19:00,SES154096,Meta Ads,,RATE_NOT_COMPETITIVE
EVT00003777,USR000897,landing,web,Android,te,2026-04-21 12:30:00,SES173724,Email,1937,
EVT00003778,USR000897,rate_check,web,Android,te,2026-04-21 13:25:00,SES573936,Email,,
EVT00003779,USR000897,register,web,Android,te,2026-04-21 15:39:00,SES918480,Email,,
EVT00003780,USR000897,otp_verify,web,Android,te,2026-04-21 15:49:00,SES382486,Email,,
EVT00003781,USR000897,kyc_pan,web,Android,te,2026-04-21 17:44:00,SES253262,Email,,USER_ABANDONED
EVT00003782,USR000898,landing,web,Android,en,2025-01-30 03:37:00,SES199238,Meta Ads,268,
EVT00003783,USR000898,rate_check,web,Android,en,2025-01-30 05:21:00,SES594666,Meta Ads,,
EVT00003784,USR000898,register,web,Android,en,2025-01-30 06:29:00,SES956532,Meta Ads,,USER_ABANDONED
EVT00003785,USR000899,landing,web,Android,ml,2026-05-07 00:28:00,SES962934,Referral,3358,
EVT00003786,USR000899,rate_check,web,Android,ml,2026-05-07 01:36:00,SES254149,Referral,,
EVT00003787,USR000899,register,web,Android,ml,2026-05-07 04:07:00,SES639938,Referral,,
EVT00003788,USR000899,otp_verify,web,Android,ml,2026-05-07 07:05:00,SES639048,Referral,,
EVT00003789,USR000899,kyc_pan,web,Android,ml,2026-05-07 09:25:00,SES163586,Referral,,
EVT00003790,USR000899,kyc_address,web,Android,ml,2026-05-07 10:37:00,SES297209,Referral,,USER_ABANDONED
EVT00003791,USR000901,landing,web,Android,en,2025-06-13 09:51:00,SES800893,WhatsApp,334,
EVT00003792,USR000901,rate_check,web,Android,en,2025-06-13 10:32:00,SES939351,WhatsApp,,
EVT00003793,USR000901,register,web,Android,en,2025-06-13 11:02:00,SES974397,WhatsApp,,
EVT00003794,USR000901,otp_verify,web,Android,en,2025-06-13 11:28:00,SES824209,WhatsApp,,
EVT00003795,USR000901,kyc_pan,web,Android,en,2025-06-13 13:25:00,SES516520,WhatsApp,,
EVT00003796,USR000901,kyc_address,web,Android,en,2025-06-13 13:51:00,SES124091,WhatsApp,,
EVT00003797,USR000901,vkyc_invite,web,Android,en,2025-06-13 15:34:00,SES740069,WhatsApp,,
EVT00003798,USR000901,vkyc_session,web,Android,en,2025-06-13 16:16:00,SES528556,WhatsApp,,
EVT00003799,USR000901,vkyc_complete,web,Android,en,2025-06-13 16:40:00,SES494945,WhatsApp,,
EVT00003800,USR000901,bank_link,web,Android,en,2025-06-13 18:41:00,SES289377,WhatsApp,,
EVT00003801,USR000901,fd_amount_select,web,Android,en,2025-06-13 19:22:00,SES149447,WhatsApp,,
EVT00003802,USR000901,fd_tenure_select,web,Android,en,2025-06-13 19:40:00,SES921799,WhatsApp,,
EVT00003803,USR000901,fd_review,web,Android,en,2025-06-13 19:49:00,SES720215,WhatsApp,,
EVT00003804,USR000901,fd_book_success,web,Android,en,2025-06-13 20:55:00,SES324772,WhatsApp,,
EVT00003805,USR000903,landing,web,Android,bn,2025-06-28 14:59:00,SES255362,Direct,2747,
EVT00003806,USR000903,rate_check,web,Android,bn,2025-06-28 15:37:00,SES195955,Direct,,
EVT00003807,USR000905,landing,web,Android,hi,2026-04-10 15:15:00,SES300968,Organic search,2300,
EVT00003808,USR000905,rate_check,web,Android,hi,2026-04-10 17:40:00,SES406163,Organic search,,
EVT00003809,USR000906,landing,web,Android,hi,2025-07-01 05:08:00,SES249920,Direct,1399,
EVT00003810,USR000906,rate_check,web,Android,hi,2025-07-01 06:55:00,SES799862,Direct,,
EVT00003811,USR000906,register,web,Android,hi,2025-07-01 09:46:00,SES800427,Direct,,
EVT00003812,USR000906,otp_verify,web,Android,hi,2025-07-01 10:19:00,SES971393,Direct,,
EVT00003813,USR000906,kyc_pan,web,Android,hi,2025-07-01 13:17:00,SES566717,Direct,,
EVT00003814,USR000906,kyc_address,web,Android,hi,2025-07-01 13:42:00,SES541620,Direct,,
EVT00003815,USR000906,vkyc_invite,web,Android,hi,2025-07-01 14:57:00,SES151969,Direct,,
EVT00003816,USR000906,vkyc_session,web,Android,hi,2025-07-01 16:09:00,SES991575,Direct,,
EVT00003817,USR000906,vkyc_complete,web,Android,hi,2025-07-01 18:36:00,SES477537,Direct,,
EVT00003818,USR000906,bank_link,web,Android,hi,2025-07-01 19:44:00,SES222894,Direct,,
EVT00003819,USR000906,fd_amount_select,web,Android,hi,2025-07-01 22:28:00,SES394484,Direct,,
EVT00003820,USR000906,fd_tenure_select,web,Android,hi,2025-07-02 01:26:00,SES481412,Direct,,
EVT00003821,USR000906,fd_review,web,Android,hi,2025-07-02 03:11:00,SES513750,Direct,,
EVT00003822,USR000906,fd_book_success,web,Android,hi,2025-07-02 05:15:00,SES183360,Direct,,
EVT00003823,USR000907,landing,web,Android,gu,2025-01-20 11:57:00,SES417421,Organic search,3057,
EVT00003824,USR000907,rate_check,web,Android,gu,2025-01-20 13:38:00,SES712592,Organic search,,
EVT00003825,USR000907,register,web,Android,gu,2025-01-20 14:50:00,SES112687,Organic search,,
EVT00003826,USR000907,otp_verify,web,Android,gu,2025-01-20 16:08:00,SES916583,Organic search,,
EVT00003827,USR000907,kyc_pan,web,Android,gu,2025-01-20 16:37:00,SES543785,Organic search,,
EVT00003828,USR000907,kyc_address,web,Android,gu,2025-01-20 17:43:00,SES878992,Organic search,,
EVT00003829,USR000907,vkyc_invite,web,Android,gu,2025-01-20 20:43:00,SES242395,Organic search,,
EVT00003830,USR000907,vkyc_session,web,Android,gu,2025-01-20 21:56:00,SES856505,Organic search,,
EVT00003831,USR000907,vkyc_complete,web,Android,gu,2025-01-21 00:53:00,SES765521,Organic search,,
EVT00003832,USR000907,bank_link,web,Android,gu,2025-01-21 02:12:00,SES518495,Organic search,,
EVT00003833,USR000907,fd_amount_select,web,Android,gu,2025-01-21 02:17:00,SES397852,Organic search,,
EVT00003834,USR000907,fd_tenure_select,web,Android,gu,2025-01-21 03:07:00,SES430708,Organic search,,
EVT00003835,USR000907,fd_review,web,Android,gu,2025-01-21 03:18:00,SES977281,Organic search,,USER_ABANDONED
EVT00003836,USR000910,landing,web,Android,en,2025-05-17 18:16:00,SES789831,Google Ads,1046,
EVT00003837,USR000910,rate_check,web,Android,en,2025-05-17 19:26:00,SES490497,Google Ads,,TIMEOUT
EVT00003838,USR000911,landing,web,Android,hi,2026-03-14 21:57:00,SES957747,Google Ads,358,
EVT00003839,USR000911,rate_check,web,Android,hi,2026-03-15 00:21:00,SES448766,Google Ads,,
EVT00003840,USR000911,register,web,Android,hi,2026-03-15 00:22:00,SES300491,Google Ads,,
EVT00003841,USR000911,otp_verify,web,Android,hi,2026-03-15 00:48:00,SES251944,Google Ads,,
EVT00003842,USR000911,kyc_pan,web,Android,hi,2026-03-15 03:47:00,SES976995,Google Ads,,
EVT00003843,USR000911,kyc_address,web,Android,hi,2026-03-15 05:14:00,SES701206,Google Ads,,
EVT00003844,USR000911,vkyc_invite,web,Android,hi,2026-03-15 07:52:00,SES986160,Google Ads,,
EVT00003845,USR000911,vkyc_session,web,Android,hi,2026-03-15 09:27:00,SES698226,Google Ads,,
EVT00003846,USR000911,vkyc_complete,web,Android,hi,2026-03-15 10:36:00,SES173514,Google Ads,,
EVT00003847,USR000911,bank_link,web,Android,hi,2026-03-15 12:29:00,SES216612,Google Ads,,
EVT00003848,USR000911,fd_amount_select,web,Android,hi,2026-03-15 13:56:00,SES438326,Google Ads,,
EVT00003849,USR000911,fd_tenure_select,web,Android,hi,2026-03-15 14:52:00,SES497492,Google Ads,,
EVT00003850,USR000911,fd_review,web,Android,hi,2026-03-15 15:23:00,SES672399,Google Ads,,
EVT00003851,USR000911,fd_book_success,web,Android,hi,2026-03-15 18:09:00,SES593244,Google Ads,,
EVT00003852,USR000913,landing,web,Web-Mobile,ta,2025-11-25 23:24:00,SES757526,Email,2572,
EVT00003853,USR000913,rate_check,web,Web-Mobile,ta,2025-11-26 01:23:00,SES334519,Email,,VKYC_AGENT_BUSY
EVT00003854,USR000914,landing,web,iOS,en,2025-07-01 19:31:00,SES312762,Google Ads,3470,
EVT00003855,USR000914,rate_check,web,iOS,en,2025-07-01 19:51:00,SES857517,Google Ads,,
EVT00003856,USR000914,register,web,iOS,en,2025-07-01 20:39:00,SES425382,Google Ads,,
EVT00003857,USR000914,otp_verify,web,iOS,en,2025-07-01 23:30:00,SES499705,Google Ads,,
EVT00003858,USR000914,kyc_pan,web,iOS,en,2025-07-02 01:10:00,SES234361,Google Ads,,
EVT00003859,USR000914,kyc_address,web,iOS,en,2025-07-02 01:39:00,SES311108,Google Ads,,
