pg_txn_id,order_id,ts,user_id,gateway,method,amount_inr,status,failure_code,merchant_category,card_network,is_recurring,mandate_id
PG72754204167358,ORD27119142883,2026-03-22 01:54:29,USR000161,CCAvenue,UPI,69081.77,CAPTURED,,ecommerce,,False,
PG20592114079487,ORD28433132247,2026-01-13 04:36:11,USR000161,BillDesk,UPI,51097.8,CAPTURED,,insurance,,False,
PG30656630229156,ORD85305588167,2025-05-19 03:56:22,USR000161,CCAvenue,UPI,3831.46,CAPTURED,,recharge,,False,
PG94691827716575,ORD32480685620,2025-10-24 08:22:55,USR000176,Cashfree,CC,47361.27,CAPTURED,,recharge,VISA,False,
PG23786691863006,ORD41135893957,2025-05-07 09:35:16,USR000176,BillDesk,CC,52113.68,CAPTURED,,investment,VISA,False,
PG80150926198787,ORD27531386369,2025-04-09 03:39:37,USR000176,Cashfree,UPI,74592.44,CAPTURED,,fd_booking,,False,
PG59081826098653,ORD52691034738,2025-08-19 20:25:49,USR000759,HDFC-PG,UPI,43989.12,CAPTURED,,ecommerce,,False,
PG36822474033719,ORD65389911669,2026-01-26 01:51:34,USR000759,HDFC-PG,CC,51280.54,CAPTURED,,ecommerce,AMEX,False,
PG30623220606519,ORD79814064390,2025-08-14 19:30:04,USR000759,Cashfree,UPI,54529.28,CAPTURED,,fd_booking,,False,
PG29313523605157,ORD93394608562,2025-08-07 17:28:57,USR000759,CCAvenue,UPI,50727.72,REFUNDED,,insurance,,False,
PG47942328336065,ORD12195741588,2025-03-17 05:58:53,USR000865,CCAvenue,UPI,50155.26,CAPTURED,,insurance,,False,
PG91786304479897,ORD82918927568,2025-05-09 13:03:33,USR000865,HDFC-PG,NB,54761.15,CAPTURED,,recharge,,False,MND9209288984
PG28485250619872,ORD35111255236,2025-07-01 16:56:35,USR000865,HDFC-PG,UPI,55218.03,CAPTURED,,fd_booking,,False,
PG69679644794967,ORD95906709099,2025-06-30 01:39:45,USR000865,CCAvenue,EMI,26864.57,CAPTURED,,insurance,,False,
PG47893987497244,ORD77780874524,2025-09-08 18:53:47,USR000865,BillDesk,UPI,24200.03,CAPTURED,,recharge,,False,
PG29128652447410,ORD73414872975,2026-02-01 14:02:00,USR000865,BillDesk,UPI,18281.61,CAPTURED,,ecommerce,,False,
PG48653944294109,ORD52866101115,2025-02-13 16:15:49,USR000865,PayU,UPI,62102.58,CAPTURED,,utility,,False,MND4470613561
PG27209349096596,ORD26577018072,2025-07-18 18:07:43,USR000865,PayU,EMI,48405.45,CAPTURED,,investment,,False,
PG56673230594064,ORD20993989246,2025-05-26 14:40:17,USR000342,CCAvenue,UPI,56384.2,CAPTURED,,ecommerce,,False,
PG90438539025361,ORD70249384632,2026-01-19 05:04:31,USR000342,BillDesk,DC,65767.09,CAPTURED,,investment,RUPAY,False,MND9707984687
PG56250297996059,ORD17510999845,2026-03-21 17:13:23,USR000342,Razorpay,UPI,15293.64,CAPTURED,,utility,,False,
PG13259808310162,ORD27584056206,2025-12-08 05:59:18,USR000342,Razorpay,UPI,35229.89,CAPTURED,,ecommerce,,True,
PG32426566975144,ORD54344806009,2025-07-01 10:22:44,USR000494,CCAvenue,UPI,21252.17,CAPTURED,,insurance,,True,MND6234421870
PG97876484745097,ORD78376832760,2025-08-27 18:03:19,USR000494,CCAvenue,CC,2788.68,CAPTURED,,investment,MC,True,
PG80733364594126,ORD78735460446,2025-05-09 06:11:48,USR000494,Razorpay,UPI,1980.85,CAPTURED,,insurance,,False,
PG73862218428489,ORD60483715408,2025-05-27 13:29:43,USR000494,Cashfree,UPI,64207.59,CAPTURED,,fd_booking,,False,
PG59920193085357,ORD70464129926,2025-11-24 16:36:48,USR000494,BillDesk,UPI,27913.07,CAPTURED,,ecommerce,,False,
PG62567945521849,ORD56338192591,2025-05-04 02:08:25,USR000494,CCAvenue,UPI,42090.54,CAPTURED,,utility,,False,
PG47255217557911,ORD41244319449,2025-09-07 09:36:29,USR000494,Cashfree,DC,46927.36,REFUNDED,,ecommerce,AMEX,False,
PG53442614974500,ORD20395677459,2025-12-19 12:51:39,USR000494,PayU,CC,73404.08,CAPTURED,,insurance,RUPAY,True,
PG20359286456365,ORD83746838289,2025-06-29 16:39:15,USR000494,Paytm-PG,UPI,54018.66,CAPTURED,,investment,,True,
PG20310324636839,ORD64732000455,2025-06-08 04:15:29,USR000494,Razorpay,CC,12305.26,REFUNDED,,insurance,VISA,False,MND2539759548
PG79719873941611,ORD69119028334,2025-05-27 20:24:29,USR000494,BillDesk,UPI,51622.62,CAPTURED,,utility,,False,
PG37257220314473,ORD36346840126,2025-03-05 04:28:55,USR000494,Cashfree,UPI,59773.13,CAPTURED,,utility,,False,MND3449985302
PG53680049363074,ORD77242845615,2025-12-08 22:38:21,USR000165,Paytm-PG,UPI,44077.24,FAILED,3DS_FAIL,insurance,,False,
PG17209108367266,ORD36000351376,2025-12-10 09:27:41,USR000165,HDFC-PG,UPI,15308.94,CAPTURED,,investment,,True,
PG14566340485864,ORD23352042078,2025-01-01 01:53:45,USR000165,BillDesk,UPI,18526.0,CAPTURED,,fd_booking,,False,
PG35723160410348,ORD42126364591,2025-04-15 05:24:18,USR000165,CCAvenue,UPI,54034.98,CAPTURED,,insurance,,False,
PG63184496334374,ORD38605192091,2025-05-29 18:47:34,USR000165,CCAvenue,CC,39084.77,CAPTURED,,insurance,AMEX,False,MND4683349314
PG96848709772778,ORD73900388359,2025-02-26 18:18:12,USR000165,Paytm-PG,UPI,8108.13,CAPTURED,,utility,,False,
PG56478031486154,ORD22646521589,2025-07-07 22:48:10,USR000165,Razorpay,UPI,31438.0,CAPTURED,,utility,,False,
PG73026483172318,ORD96264817205,2025-06-28 12:38:29,USR000165,HDFC-PG,NB,23275.14,CAPTURED,,ecommerce,,False,
PG63594512109523,ORD44083693272,2026-03-02 07:18:05,USR000165,CCAvenue,UPI,38636.83,CAPTURED,,fd_booking,,False,
PG42286883582809,ORD51061091233,2025-08-03 22:54:06,USR000236,Paytm-PG,UPI,6360.48,CAPTURED,,fd_booking,,False,
PG51469379195969,ORD55868808787,2025-11-18 11:42:47,USR000236,Paytm-PG,UPI,63174.19,CAPTURED,,ecommerce,,True,
PG28186385622477,ORD69169214906,2025-11-30 01:37:58,USR000236,HDFC-PG,UPI,40502.7,CAPTURED,,insurance,,True,
PG90984810082658,ORD32889285863,2025-04-18 20:58:05,USR000236,BillDesk,NB,38416.07,CAPTURED,,investment,,False,MND9703790617
PG50913796556510,ORD38116716035,2026-01-19 19:42:29,USR000236,Razorpay,NB,3730.98,CAPTURED,,investment,,False,
PG40070217183408,ORD66603942155,2025-06-25 20:23:02,USR000236,HDFC-PG,CC,640.69,CAPTURED,,utility,AMEX,False,
PG74356817146609,ORD56432412143,2025-03-20 21:32:10,USR000236,HDFC-PG,UPI,29041.32,CAPTURED,,recharge,,True,MND4880231831
PG78106862135215,ORD13419296833,2025-09-14 23:21:31,USR000779,Razorpay,UPI,39523.99,AUTHORIZED,CARD_BLOCKED,investment,,False,MND9500204969
PG96293671831343,ORD83771051998,2026-04-06 13:43:12,USR000779,Razorpay,UPI,35764.43,CAPTURED,,recharge,,False,MND4026129549
PG81400441849300,ORD47526826963,2025-04-16 19:32:38,USR000779,PayU,DC,9893.79,CAPTURED,,insurance,VISA,False,
PG37749985717638,ORD12018025637,2026-04-05 03:51:17,USR000779,CCAvenue,UPI,11075.56,CAPTURED,,investment,,True,MND4256264316
PG17090506881606,ORD89285477342,2025-03-20 20:12:18,USR000779,Paytm-PG,EMI,8714.39,CAPTURED,,utility,,False,
PG61094749111625,ORD29556994155,2026-01-12 20:05:09,USR000779,PayU,UPI,15127.02,CAPTURED,,investment,,False,
PG65028573938758,ORD92370885886,2025-09-14 23:48:07,USR000779,PayU,UPI,4271.68,CAPTURED,,recharge,,True,
PG65272631946967,ORD37107266166,2026-03-22 16:45:37,USR000779,Razorpay,NB,74240.6,CAPTURED,,fd_booking,,False,
PG14885571777765,ORD74622034469,2025-02-18 16:07:43,USR000779,Cashfree,NB,28158.8,CAPTURED,,ecommerce,,True,
PG43319309142121,ORD96792332867,2025-02-08 09:58:56,USR000286,PayU,CC,23278.75,CAPTURED,,ecommerce,MC,False,
PG88551023244129,ORD56818203515,2025-03-28 06:15:29,USR000717,BillDesk,UPI,72887.08,CAPTURED,,fd_booking,,False,
PG93848796186153,ORD76854339919,2025-08-12 19:09:13,USR000717,HDFC-PG,UPI,20362.72,CAPTURED,,ecommerce,,False,MND8250811780
PG32754556363202,ORD62341028338,2025-09-14 02:12:47,USR000717,Paytm-PG,Wallet,72819.01,CAPTURED,,ecommerce,,False,
PG34031003441179,ORD31969730199,2026-04-12 14:07:51,USR000717,CCAvenue,UPI,18719.59,CAPTURED,,insurance,,False,
PG10172544808971,ORD37524419210,2025-10-06 18:54:49,USR000717,PayU,UPI,4099.79,FAILED,AUTH_TIMEOUT,investment,,False,
PG71653254550381,ORD15350719710,2025-07-29 21:33:50,USR000169,PayU,UPI,47560.48,CAPTURED,,insurance,,False,
PG14380872776122,ORD16272443781,2026-03-02 15:27:28,USR000906,Cashfree,UPI,57697.36,CAPTURED,,investment,,True,
PG79763987578868,ORD11794061989,2026-02-08 19:16:39,USR000906,HDFC-PG,UPI,24381.23,CAPTURED,,recharge,,True,
PG29336241479155,ORD78286028098,2025-07-30 04:11:16,USR000906,PayU,UPI,40940.16,CAPTURED,,investment,,False,MND6079878008
PG98228369357781,ORD53861361446,2026-02-20 20:27:15,USR000906,Paytm-PG,UPI,16953.82,CAPTURED,,ecommerce,,False,
PG68196556507980,ORD77961447354,2025-01-21 20:07:04,USR000906,Razorpay,Wallet,72671.3,CAPTURED,,fd_booking,,False,
PG20725429718046,ORD30575413667,2026-04-08 04:26:15,USR000906,PayU,UPI,57130.6,REFUNDED,,recharge,,False,MND4624123920
PG72097735624458,ORD93973760423,2025-08-26 12:34:55,USR000061,CCAvenue,UPI,12107.35,CAPTURED,,fd_booking,,False,
PG26475849728264,ORD44382823461,2025-04-06 19:31:28,USR000655,Paytm-PG,Wallet,12869.78,CAPTURED,,recharge,,False,MND5905245487
PG28485321186343,ORD37699175818,2025-09-16 05:34:48,USR000655,Paytm-PG,CC,47744.48,CAPTURED,,fd_booking,RUPAY,False,MND1904671553
PG74157322860566,ORD35916448251,2026-01-18 05:09:12,USR000913,Paytm-PG,UPI,3512.6,CAPTURED,,investment,,True,
PG73607875784483,ORD37781703061,2025-04-06 01:25:48,USR000913,Paytm-PG,UPI,65970.68,FAILED,AUTH_TIMEOUT,insurance,,False,
PG20353055056414,ORD44240569740,2026-03-10 03:16:26,USR000913,HDFC-PG,UPI,56763.16,CAPTURED,,insurance,,False,
PG94077482786885,ORD76919454445,2025-01-14 16:27:39,USR000913,PayU,EMI,40752.26,CAPTURED,,ecommerce,,True,
PG11258798073652,ORD89399103808,2025-03-27 07:13:19,USR000913,CCAvenue,Wallet,27743.67,CAPTURED,,ecommerce,,False,
PG30472557320223,ORD26487448282,2026-04-05 18:07:57,USR000913,Paytm-PG,UPI,66379.53,CAPTURED,,fd_booking,,False,
PG34448285275011,ORD60268323367,2025-11-21 10:39:24,USR000913,HDFC-PG,EMI,67373.32,CAPTURED,,recharge,,False,MND4859932990
PG74345402838984,ORD29220730322,2025-10-08 05:24:02,USR000913,BillDesk,UPI,62366.93,CAPTURED,,fd_booking,,False,
PG21084513577462,ORD58016612181,2026-03-06 16:27:36,USR000408,Razorpay,UPI,39777.68,FAILED,CARD_BLOCKED,investment,,False,
PG72141614061620,ORD39202473881,2025-09-19 13:50:26,USR000408,Paytm-PG,Wallet,52878.63,CAPTURED,,insurance,,True,
PG57596979700933,ORD55362871609,2025-10-16 23:45:13,USR000408,Cashfree,EMI,21709.16,CAPTURED,,investment,,True,
PG87229954839499,ORD95824592618,2026-03-14 19:18:27,USR000408,PayU,UPI,38273.12,FAILED,CARD_BLOCKED,ecommerce,,False,
PG39202387314278,ORD74744063569,2025-01-06 10:17:11,USR000408,Razorpay,UPI,2709.25,CAPTURED,,recharge,,False,MND6367901333
PG50165339607356,ORD27428057192,2025-04-10 02:17:11,USR000408,CCAvenue,UPI,51892.22,CAPTURED,,investment,,False,MND7897530596
PG44994935416810,ORD95198227260,2026-02-16 09:22:09,USR000408,Razorpay,NB,37190.03,CAPTURED,,insurance,,False,MND5548319904
PG59143605491223,ORD35916034337,2025-01-16 11:51:17,USR000408,Cashfree,Wallet,6263.61,CAPTURED,,ecommerce,,False,
PG87238489964093,ORD86693076764,2025-10-19 19:32:22,USR000408,Paytm-PG,CC,51469.9,CAPTURED,,utility,AMEX,False,
PG30295464647069,ORD10050089660,2025-07-11 16:50:56,USR000794,Paytm-PG,UPI,48196.86,CAPTURED,,ecommerce,,False,
PG90903041982505,ORD90571872865,2026-01-06 16:34:41,USR000794,BillDesk,UPI,36458.8,CAPTURED,,recharge,,False,
PG32414021302538,ORD85584733862,2025-09-01 12:53:48,USR000794,CCAvenue,NB,8896.8,CAPTURED,,recharge,,True,
PG63987280932586,ORD95626639410,2025-08-26 19:11:04,USR000794,Paytm-PG,UPI,5595.94,CAPTURED,,investment,,False,
PG78394241407974,ORD93612244547,2026-01-04 19:26:12,USR000794,CCAvenue,NB,61353.6,CAPTURED,,utility,,True,
PG26689787237585,ORD99518716766,2025-11-07 07:22:33,USR000999,PayU,UPI,71044.56,CAPTURED,,fd_booking,,False,
PG17935935667421,ORD71506967458,2025-09-07 20:22:00,USR000999,Paytm-PG,UPI,39744.27,CAPTURED,,insurance,,False,
PG93024064342315,ORD63951244459,2025-07-17 03:12:37,USR000999,Cashfree,UPI,51501.7,CAPTURED,,ecommerce,,False,
PG96533997195947,ORD49181773795,2025-03-08 00:15:49,USR000999,HDFC-PG,UPI,18846.72,CAPTURED,,recharge,,False,
PG62526440651119,ORD30905604649,2025-02-16 14:43:13,USR000999,Paytm-PG,UPI,25232.25,CAPTURED,,utility,,False,
PG77254033142957,ORD14436844131,2026-04-25 20:05:01,USR000722,Razorpay,UPI,33935.03,CAPTURED,,recharge,,False,
PG32346902869587,ORD32207485385,2025-03-20 08:49:01,USR000722,HDFC-PG,UPI,27810.63,FAILED,ISSUER_DECLINED,utility,,False,
PG63967550501023,ORD77488405895,2025-06-06 13:21:00,USR000722,BillDesk,UPI,71445.04,CAPTURED,,ecommerce,,False,
PG38378177744738,ORD96222408871,2025-12-26 03:25:44,USR000722,Paytm-PG,UPI,54531.07,CAPTURED,,ecommerce,,True,
PG30442039007630,ORD95290449048,2026-02-21 21:58:00,USR000644,PayU,EMI,40780.45,CAPTURED,,investment,,False,
PG55096445865838,ORD98946022272,2025-02-07 12:58:16,USR000644,Cashfree,UPI,54060.58,CAPTURED,,insurance,,True,
PG63139385679727,ORD86555905622,2025-09-09 05:19:50,USR000644,Razorpay,UPI,4683.43,AUTHORIZED,3DS_FAIL,recharge,,False,
PG97233788742965,ORD78236869376,2025-08-24 13:56:33,USR000644,Paytm-PG,UPI,24569.83,REFUNDED,,ecommerce,,False,
PG59594222225554,ORD96187410376,2025-05-30 20:30:46,USR000644,Razorpay,EMI,65067.87,CAPTURED,,investment,,False,
PG51186182733175,ORD88408472977,2025-12-23 20:25:04,USR000644,CCAvenue,DC,12472.85,CAPTURED,,fd_booking,MC,False,
PG97553939811888,ORD19692714112,2026-01-29 11:11:37,USR000644,Paytm-PG,UPI,15527.12,CAPTURED,,fd_booking,,False,
PG32703686035201,ORD44510546432,2025-07-15 19:50:01,USR000644,Cashfree,EMI,13378.05,CAPTURED,,insurance,,True,
PG16229135065784,ORD81966909380,2026-04-22 05:06:06,USR000644,HDFC-PG,UPI,3141.03,CAPTURED,,fd_booking,,False,MND3044747590
PG25786075406376,ORD71181169190,2025-06-02 22:50:26,USR000426,PayU,Wallet,37472.1,CAPTURED,,utility,,False,
PG59413733920198,ORD57488642823,2025-06-22 08:18:44,USR000426,BillDesk,CC,30607.8,CAPTURED,,utility,AMEX,True,
PG70407668200135,ORD49563962056,2025-09-07 13:19:42,USR000770,BillDesk,NB,19634.93,CAPTURED,,investment,,True,
PG79374228240959,ORD89876949116,2026-03-10 11:27:31,USR000770,Paytm-PG,DC,16383.49,CAPTURED,,recharge,RUPAY,False,
PG38946848893046,ORD76264363353,2025-04-09 10:07:12,USR000770,BillDesk,UPI,2297.05,CAPTURED,,investment,,False,
PG58115038451531,ORD49978991521,2025-09-14 00:12:02,USR000770,HDFC-PG,UPI,17426.7,CAPTURED,,ecommerce,,False,
PG15345604500518,ORD62946128595,2026-01-31 20:29:36,USR000770,BillDesk,UPI,64154.37,CAPTURED,,recharge,,False,
PG65399472118496,ORD25824919500,2025-09-27 18:44:18,USR000710,PayU,DC,1429.75,CAPTURED,,fd_booking,RUPAY,False,
PG54465116456825,ORD56655743882,2026-04-10 00:13:37,USR000710,CCAvenue,UPI,61491.29,CAPTURED,,insurance,,False,
PG42392825094335,ORD85964990001,2026-01-29 18:04:49,USR000710,Paytm-PG,UPI,6814.45,CAPTURED,,insurance,,False,MND7511370784
PG65269652224351,ORD67218336399,2025-12-31 12:14:56,USR000710,Paytm-PG,CC,64895.24,CAPTURED,,insurance,RUPAY,False,
PG24702583242834,ORD72940743330,2025-03-20 16:19:14,USR000710,Razorpay,CC,66088.02,CAPTURED,,utility,RUPAY,False,MND4717101234
PG39713145343441,ORD21537551007,2025-08-19 18:47:32,USR000710,BillDesk,UPI,39052.16,CAPTURED,,fd_booking,,False,
PG62743141084568,ORD37578072294,2025-12-06 07:10:03,USR000710,Razorpay,UPI,50047.18,CAPTURED,,utility,,True,
PG39061381913632,ORD99231084267,2026-03-17 01:22:42,USR000710,Paytm-PG,CC,57835.13,CAPTURED,,insurance,RUPAY,True,
PG29979655511810,ORD39183268870,2025-03-27 21:46:11,USR000710,CCAvenue,UPI,43557.03,CAPTURED,,investment,,False,
PG57375511444058,ORD67674047918,2025-07-13 23:11:21,USR000583,BillDesk,UPI,65952.37,CAPTURED,,investment,,True,
PG10822729335672,ORD24150626416,2026-01-07 23:57:14,USR000583,HDFC-PG,UPI,13646.05,CAPTURED,,ecommerce,,False,
PG27084633674639,ORD38477814496,2025-08-21 11:06:22,USR000978,BillDesk,UPI,66215.49,CAPTURED,,utility,,False,
PG68725381303248,ORD98190578632,2025-10-08 14:54:54,USR000978,CCAvenue,UPI,61660.84,CAPTURED,,investment,,False,
PG68398133692417,ORD93554646289,2025-03-10 01:16:42,USR000978,Paytm-PG,DC,2127.18,AUTHORIZED,CARD_BLOCKED,utility,VISA,True,
PG71964169864718,ORD14821815289,2025-07-02 05:59:48,USR000978,Cashfree,UPI,29838.11,CAPTURED,,fd_booking,,False,
PG13628774022782,ORD30817109004,2026-01-17 12:36:10,USR000978,Paytm-PG,CC,39518.42,FAILED,3DS_FAIL,recharge,MC,False,
PG42158027986348,ORD22633561413,2025-09-28 22:34:05,USR000978,HDFC-PG,UPI,12312.84,CAPTURED,,fd_booking,,True,
PG77530040668263,ORD52541967824,2025-07-28 19:51:52,USR000978,CCAvenue,Wallet,5306.48,CAPTURED,,ecommerce,,True,MND8057034192
PG67806741893223,ORD76343487880,2025-08-10 20:15:34,USR000978,BillDesk,UPI,48915.46,CAPTURED,,insurance,,False,MND4747910985
PG79717674025916,ORD92954061264,2025-05-09 07:42:49,USR000978,Razorpay,UPI,50567.45,CAPTURED,,investment,,False,
PG46384279161647,ORD21506870298,2026-03-03 17:25:44,USR000978,PayU,UPI,64068.62,CAPTURED,,fd_booking,,False,
PG58506957852583,ORD61844707489,2025-03-16 08:07:38,USR000978,PayU,UPI,23604.6,CAPTURED,,fd_booking,,False,
PG84374557163208,ORD35167604662,2025-12-06 19:45:04,USR000432,HDFC-PG,EMI,39463.84,CAPTURED,,ecommerce,,False,
PG65117399270434,ORD80872503208,2026-03-27 01:31:02,USR000432,Paytm-PG,NB,23089.17,CAPTURED,,recharge,,False,
PG93462257419615,ORD98094623267,2025-05-11 09:14:19,USR000432,Cashfree,UPI,55592.08,CAPTURED,,investment,,False,
PG52565672177568,ORD24191508057,2025-07-20 06:31:18,USR000432,BillDesk,EMI,66226.52,CAPTURED,,insurance,,False,
PG21239573825745,ORD53931131020,2025-03-11 08:43:00,USR000432,Cashfree,UPI,61772.76,CAPTURED,,recharge,,False,
PG71928414623514,ORD26481946605,2025-03-28 17:52:39,USR000485,PayU,UPI,17693.61,CAPTURED,,utility,,False,
PG67880615785945,ORD77318983181,2026-04-13 03:52:09,USR000485,PayU,NB,49251.22,CAPTURED,,ecommerce,,True,
PG96132610806022,ORD15251583386,2025-10-15 15:37:28,USR000485,Cashfree,EMI,14893.5,CAPTURED,,investment,,False,
PG20632975973818,ORD24148505016,2026-01-05 14:45:09,USR000485,Cashfree,DC,43135.7,CAPTURED,,investment,MC,False,
PG72830799767264,ORD72946887961,2025-03-01 22:09:33,USR000485,Paytm-PG,UPI,29267.22,CAPTURED,,investment,,False,
PG75199926166570,ORD97106761683,2025-05-21 18:12:09,USR000626,Paytm-PG,UPI,43976.45,CAPTURED,,utility,,False,
PG40599094000757,ORD80359494156,2025-07-23 21:23:50,USR000626,BillDesk,CC,63616.64,CAPTURED,,fd_booking,AMEX,False,
PG73193687702724,ORD15853519389,2025-08-04 23:10:07,USR000626,BillDesk,CC,24571.06,CAPTURED,,investment,VISA,False,MND6933006461
PG67696531299573,ORD26253930365,2025-02-14 07:23:47,USR000626,HDFC-PG,UPI,29757.05,CAPTURED,,utility,,True,
PG43070003652838,ORD81145384959,2025-12-18 18:05:16,USR000626,Razorpay,UPI,51311.68,CAPTURED,,investment,,True,
PG44721756756893,ORD96090249917,2026-01-24 14:06:44,USR000626,Paytm-PG,CC,5981.09,CAPTURED,,fd_booking,AMEX,False,
PG68049406782953,ORD43765934920,2025-07-21 23:09:12,USR000626,Razorpay,UPI,33443.26,FAILED,OTP_NOT_ENTERED,insurance,,False,
PG67301787806460,ORD81991208703,2026-01-07 15:09:07,USR000626,HDFC-PG,EMI,4122.29,REFUNDED,,investment,,False,
PG33066987468254,ORD41539303734,2025-12-11 03:12:20,USR000626,Razorpay,UPI,18904.03,CAPTURED,,recharge,,False,MND3270567897
PG71296207286476,ORD64255619388,2025-02-05 00:14:30,USR000626,HDFC-PG,CC,26872.98,CAPTURED,,investment,AMEX,False,
PG63385731767009,ORD90437150119,2025-11-13 13:58:44,USR000626,Cashfree,NB,11228.25,CAPTURED,,fd_booking,,False,
PG72018735949326,ORD27262116640,2026-04-06 19:03:19,USR000521,HDFC-PG,EMI,16334.95,CAPTURED,,insurance,,False,
PG59359294309577,ORD23099075099,2026-01-24 11:26:50,USR000521,Paytm-PG,DC,26890.53,CAPTURED,,fd_booking,MC,False,
PG59543592717078,ORD76232972988,2025-08-17 12:47:40,USR000521,Razorpay,UPI,19245.54,CAPTURED,,utility,,False,
PG71280359958920,ORD34427373152,2025-08-10 05:34:34,USR000521,HDFC-PG,CC,142.84,FAILED,CARD_BLOCKED,utility,RUPAY,False,
PG50621321325572,ORD14044637047,2026-01-26 19:43:51,USR000521,HDFC-PG,NB,51127.41,CAPTURED,,ecommerce,,False,
PG46597635868313,ORD32869249633,2026-02-13 16:44:31,USR000521,CCAvenue,CC,71216.79,CAPTURED,,fd_booking,AMEX,False,MND3937177009
PG89817173318713,ORD94899681409,2025-07-23 14:39:59,USR000521,HDFC-PG,UPI,12370.23,FAILED,OTP_NOT_ENTERED,recharge,,False,
PG77597116224215,ORD68329567110,2025-04-28 05:41:21,USR000521,PayU,UPI,12043.81,CAPTURED,,insurance,,True,
PG40155295705246,ORD28795704241,2025-10-25 20:54:11,USR000521,BillDesk,UPI,2254.45,CAPTURED,,investment,,False,
PG68400637251802,ORD66261611032,2025-05-21 21:51:23,USR000521,Cashfree,DC,38310.92,CAPTURED,,fd_booking,RUPAY,False,
PG92461475891290,ORD56103297544,2025-12-29 05:58:08,USR000521,Paytm-PG,UPI,45047.61,CAPTURED,,fd_booking,,True,
PG43389608036388,ORD47240768093,2025-10-31 23:15:14,USR000098,Razorpay,UPI,68335.24,CAPTURED,,insurance,,False,MND2522067313
PG38361633119427,ORD71243200653,2026-02-01 23:18:40,USR000098,Razorpay,DC,71348.53,CAPTURED,,investment,VISA,True,
PG78514734032266,ORD30271088503,2025-07-30 22:25:52,USR000543,BillDesk,DC,13997.58,FAILED,OTP_NOT_ENTERED,utility,RUPAY,False,MND8063562312
PG83026077910219,ORD11701214263,2026-02-11 18:40:21,USR000543,BillDesk,EMI,70993.28,CAPTURED,,investment,,False,
PG66825918686702,ORD65939538937,2025-08-16 00:45:46,USR000543,CCAvenue,DC,19405.11,CAPTURED,,utility,AMEX,False,
PG35498296376840,ORD33534670305,2026-01-07 15:50:03,USR000543,Paytm-PG,CC,23820.41,FAILED,ISSUER_DECLINED,insurance,MC,False,
PG78900015233169,ORD59060181821,2025-09-30 17:54:41,USR000543,CCAvenue,CC,36943.8,CAPTURED,,insurance,RUPAY,False,
PG68632383296407,ORD51106502685,2026-03-09 21:39:52,USR000543,Paytm-PG,EMI,61619.56,CAPTURED,,insurance,,False,
PG83841090888693,ORD14240975535,2025-04-30 11:36:48,USR000188,HDFC-PG,NB,70175.39,CAPTURED,,investment,,False,
PG75958458364645,ORD18289550992,2025-08-13 23:44:32,USR000188,Razorpay,NB,21538.47,CAPTURED,,utility,,False,
PG86018133519408,ORD85070443974,2026-02-23 23:10:57,USR000188,BillDesk,UPI,62623.94,CAPTURED,,utility,,False,
PG96398365634610,ORD52118300221,2025-09-30 21:02:26,USR000188,PayU,UPI,35313.7,CAPTURED,,investment,,False,
PG53365451548251,ORD47618596838,2025-10-26 06:13:46,USR000499,PayU,UPI,68284.72,CAPTURED,,recharge,,True,
PG15377413662242,ORD12957628375,2025-07-12 07:13:01,USR000499,BillDesk,CC,60175.53,CAPTURED,,ecommerce,VISA,False,
PG56814254046805,ORD25538539062,2025-02-19 23:49:19,USR000499,Paytm-PG,NB,62951.76,CAPTURED,,investment,,False,
PG32887752432634,ORD81186847798,2025-12-26 10:56:42,USR000499,PayU,UPI,3424.19,CAPTURED,,recharge,,True,MND5869634791
PG48186130023077,ORD36797501519,2026-03-07 15:23:27,USR000250,Paytm-PG,UPI,74307.21,AUTHORIZED,CARD_BLOCKED,investment,,True,
PG39497900644338,ORD11587208563,2025-03-12 06:52:53,USR000250,Cashfree,NB,66196.85,CAPTURED,,fd_booking,,False,
PG20689031149108,ORD40388635348,2026-03-13 13:14:16,USR000250,BillDesk,UPI,21278.35,CAPTURED,,investment,,True,
PG60370771194806,ORD78347107628,2026-02-02 05:53:09,USR000250,Paytm-PG,EMI,57181.91,CAPTURED,,investment,,False,MND8782419917
PG98938283256681,ORD32041222759,2025-10-31 03:44:07,USR000855,PayU,UPI,20033.5,CAPTURED,,insurance,,False,
PG54290898059047,ORD94433529845,2025-05-03 15:17:47,USR000855,PayU,UPI,47334.34,CAPTURED,,recharge,,False,MND4441114674
PG78380024302789,ORD57168652978,2026-03-10 20:05:30,USR000855,BillDesk,DC,26316.16,CAPTURED,,investment,RUPAY,True,
PG49335701617730,ORD68346485208,2025-02-04 14:57:13,USR000855,Cashfree,NB,69339.55,CAPTURED,,ecommerce,,True,
PG70219333392303,ORD83665274168,2026-01-31 00:57:59,USR000855,PayU,NB,70742.93,CAPTURED,,fd_booking,,False,
PG13094681254382,ORD43662941665,2025-05-19 00:54:57,USR000855,BillDesk,UPI,59879.11,CAPTURED,,utility,,False,
PG52828344951219,ORD75852583688,2025-04-13 02:52:07,USR000855,Paytm-PG,CC,52061.14,CAPTURED,,utility,RUPAY,False,
PG85029017001442,ORD75635121288,2025-06-27 19:00:11,USR000855,Cashfree,UPI,12917.43,CAPTURED,,investment,,False,
